scenario_id,asset,attack_type,targeted_property,impact_rating
785,gps,spoofing,integrity,major
786,tire_pressure,spoofing,integrity,major
787,tire_pressure,spoofing,availability,major
788,gps,spoofing,confidentiality,major
789,gps,spoofing,integrity,major
790,camera,spoofing,integrity,major
791,ota_module,spoofing,integrity,major
792,can_bus,spoofing,integrity,major
793,ecu,spoofing,availability,major
794,v2x_module,spoofing,integrity,major
795,tire_pressure,spoofing,availability,major
796,gps,spoofing,confidentiality,major
797,v2x_module,spoofing,integrity,major
798,ota_module,spoofing,integrity,major
799,tire_pressure,spoofing,integrity,major
800,lidar,spoofing,integrity,major
801,tire_pressure,spoofing,integrity,major
802,gps,spoofing,integrity,severe
803,gps,spoofing,integrity,major
804,tire_pressure,spoofing,availability,major
805,can_bus,spoofing,integrity,major
806,v2x_module,spoofing,confidentiality,major
807,tire_pressure,spoofing,integrity,major
808,tire_pressure,spoofing,confidentiality,major
809,tire_pressure,spoofing,integrity,major
810,tire_pressure,spoofing,availability,major
811,can_bus,spoofing,integrity,major
812,ecu,spoofing,integrity,major
813,v2x_module,spoofing,integrity,major
814,ecu,spoofing,integrity,major
815,tire_pressure,spoofing,integrity,major
816,can_bus,spoofing,confidentiality,major
817,can_bus,spoofing,availability,major
818,gps,spoofing,integrity,major
819,v2x_module,spoofing,integrity,major
820,gps,spoofing,integrity,moderate
821,camera,spoofing,availability,major
822,ecu,spoofing,integrity,major
823,v2x_module,spoofing,integrity,major
824,camera,spoofing,integrity,major
825,lidar,spoofing,availability,major
826,can_bus,spoofing,integrity,moderate
827,ota_module,spoofing,integrity,moderate
828,ota_module,spoofing,integrity,major
829,lidar,spoofing,availability,moderate
830,tire_pressure,spoofing,integrity,major
831,gps,spoofing,confidentiality,major
832,lidar,spoofing,integrity,major
833,v2x_module,spoofing,integrity,major
834,lidar,spoofing,integrity,major
835,can_bus,spoofing,integrity,major
836,tire_pressure,spoofing,availability,major
837,ecu,spoofing,availability,major
838,ota_module,spoofing,integrity,major
839,can_bus,spoofing,integrity,major
840,gps,spoofing,integrity,major
841,camera,spoofing,integrity,major
842,can_bus,spoofing,integrity,major
843,camera,spoofing,availability,major
844,v2x_module,spoofing,confidentiality,major
845,camera,spoofing,integrity,major
846,gps,spoofing,integrity,major
847,gps,spoofing,integrity,major
848,camera,spoofing,availability,major
849,ota_module,spoofing,availability,major
850,camera,spoofing,availability,moderate
851,lidar,spoofing,integrity,major
852,ecu,spoofing,confidentiality,major
853,tire_pressure,spoofing,integrity,major
854,ecu,spoofing,integrity,major
855,camera,spoofing,integrity,major
856,ecu,spoofing,integrity,major
857,ota_module,spoofing,availability,major
858,v2x_module,spoofing,integrity,major
859,camera,spoofing,availability,major
860,tire_pressure,spoofing,integrity,severe
861,ota_module,spoofing,confidentiality,severe
862,camera,spoofing,availability,major
863,tire_pressure,spoofing,availability,major
864,ota_module,spoofing,availability,major
865,ota_module,spoofing,availability,major
866,tire_pressure,spoofing,integrity,inconsequential
867,can_bus,spoofing,integrity,major
868,ecu,spoofing,availability,moderate
869,lidar,spoofing,integrity,major
870,can_bus,spoofing,availability,major
871,v2x_module,spoofing,integrity,major
872,ecu,spoofing,availability,major
873,lidar,spoofing,integrity,severe
874,ecu,spoofing,integrity,major
875,tire_pressure,spoofing,confidentiality,major
876,lidar,spoofing,integrity,major
877,gps,spoofing,confidentiality,major
878,ota_module,spoofing,integrity,major
879,can_bus,spoofing,availability,major
880,v2x_module,spoofing,availability,major
881,v2x_module,spoofing,confidentiality,major
882,v2x_module,spoofing,availability,moderate
883,ecu,spoofing,integrity,major
884,lidar,spoofing,availability,major
885,lidar,spoofing,integrity,major
886,ota_module,spoofing,integrity,major
887,gps,spoofing,integrity,major
888,ota_module,spoofing,availability,major
889,ecu,spoofing,availability,major
890,tire_pressure,spoofing,availability,major
891,tire_pressure,spoofing,integrity,major
892,v2x_module,spoofing,integrity,major
893,ecu,spoofing,availability,major
894,ecu,spoofing,integrity,major
895,tire_pressure,spoofing,integrity,major
896,ota_module,spoofing,confidentiality,major
897,tire_pressure,spoofing,integrity,major
898,ota_module,spoofing,availability,major
899,can_bus,spoofing,availability,major
900,gps,spoofing,integrity,major
901,can_bus,tampering,integrity,major
902,gps,tampering,integrity,major
903,ecu,tampering,integrity,major
904,ecu,tampering,integrity,major
905,ecu,tampering,confidentiality,major
906,can_bus,tampering,integrity,major
907,camera,tampering,availability,major
908,can_bus,tampering,integrity,major
909,can_bus,tampering,integrity,major
910,camera,tampering,integrity,moderate
911,lidar,tampering,integrity,major
912,camera,tampering,integrity,major
913,lidar,tampering,integrity,major
914,lidar,tampering,availability,major
915,ecu,tampering,integrity,major
916,can_bus,tampering,integrity,major
917,ota_module,tampering,integrity,major
918,camera,tampering,integrity,major
919,can_bus,tampering,integrity,major
920,v2x_module,tampering,integrity,major
921,tire_pressure,tampering,integrity,major
922,gps,tampering,integrity,major
923,camera,tampering,integrity,major
924,lidar,tampering,integrity,major
925,v2x_module,tampering,integrity,major
926,ecu,tampering,integrity,major
927,camera,tampering,availability,major
928,can_bus,tampering,integrity,major
929,camera,tampering,integrity,major
930,ota_module,tampering,integrity,major
931,camera,tampering,integrity,inconsequential
932,can_bus,tampering,integrity,major
933,ecu,tampering,integrity,major
934,ecu,tampering,integrity,severe
935,camera,tampering,integrity,major
936,ecu,tampering,confidentiality,major
937,camera,tampering,integrity,major
938,tire_pressure,tampering,integrity,major
939,tire_pressure,tampering,availability,major
940,gps,tampering,confidentiality,major
941,lidar,tampering,integrity,major
942,ota_module,tampering,integrity,inconsequential
943,tire_pressure,tampering,availability,major
944,tire_pressure,tampering,integrity,major
945,ota_module,tampering,integrity,major
946,gps,tampering,integrity,major
947,lidar,tampering,integrity,inconsequential
948,ecu,tampering,integrity,major
949,gps,tampering,integrity,major
950,camera,tampering,integrity,major
951,lidar,tampering,integrity,major
952,camera,tampering,integrity,major
953,lidar,tampering,integrity,major
954,tire_pressure,tampering,integrity,major
955,camera,tampering,integrity,major
956,ota_module,tampering,integrity,major
957,lidar,tampering,integrity,major
958,camera,tampering,integrity,major
959,ecu,tampering,integrity,major
960,v2x_module,tampering,availability,moderate
961,gps,tampering,integrity,major
962,lidar,tampering,integrity,major
963,ecu,tampering,integrity,inconsequential
964,gps,tampering,availability,major
965,v2x_module,tampering,integrity,major
966,lidar,tampering,availability,major
967,gps,tampering,integrity,major
968,can_bus,tampering,integrity,major
969,tire_pressure,tampering,integrity,severe
970,tire_pressure,tampering,confidentiality,major
971,camera,tampering,integrity,major
972,v2x_module,tampering,integrity,major
973,gps,tampering,integrity,major
974,tire_pressure,tampering,integrity,major
975,v2x_module,tampering,integrity,major
976,tire_pressure,tampering,integrity,major
977,can_bus,tampering,integrity,major
978,gps,tampering,integrity,major
979,ecu,tampering,integrity,major
980,camera,tampering,integrity,major
981,tire_pressure,tampering,integrity,major
982,ota_module,tampering,integrity,major
983,ota_module,tampering,integrity,major
984,lidar,tampering,integrity,major
985,can_bus,tampering,integrity,major
986,camera,tampering,availability,major
987,v2x_module,tampering,availability,major
988,can_bus,tampering,integrity,major
989,v2x_module,tampering,integrity,moderate
990,ota_module,tampering,integrity,major
991,gps,tampering,integrity,major
992,ecu,tampering,integrity,major
993,v2x_module,tampering,integrity,major
994,ecu,tampering,integrity,major
995,ota_module,tampering,confidentiality,major
996,tire_pressure,tampering,availability,severe
997,v2x_module,tampering,integrity,major
998,camera,tampering,integrity,major
999,tire_pressure,tampering,integrity,major
1000,can_bus,tampering,integrity,major
1001,camera,tampering,integrity,major
1002,lidar,tampering,availability,major
1003,v2x_module,tampering,integrity,major
1004,ota_module,tampering,integrity,major
1005,ota_module,tampering,integrity,major
1006,lidar,tampering,integrity,major
1007,tire_pressure,tampering,integrity,major
1008,ota_module,tampering,integrity,major
1009,ota_module,tampering,integrity,major
1010,gps,tampering,integrity,major
1011,can_bus,tampering,integrity,major
1012,camera,tampering,integrity,major
1013,ota_module,tampering,integrity,major
1014,v2x_module,tampering,integrity,major
1015,lidar,tampering,integrity,major
1016,ota_module,tampering,integrity,major
1017,gps,tampering,availability,major
1018,ota_module,tampering,integrity,major
1019,tire_pressure,tampering,integrity,major
1020,ecu,tampering,integrity,major
1021,camera,tampering,availability,major
1022,ota_module,tampering,integrity,major
1023,ecu,tampering,integrity,major
1024,camera,tampering,integrity,major
1025,camera,tampering,integrity,major
1026,v2x_module,tampering,integrity,major
1027,v2x_module,tampering,integrity,major
1028,camera,tampering,integrity,inconsequential
1029,v2x_module,tampering,integrity,major
1030,ecu,tampering,integrity,major
1031,v2x_module,tampering,integrity,major
1032,lidar,tampering,integrity,major
1033,can_bus,tampering,availability,major
1034,ota_module,tampering,integrity,moderate
1035,camera,tampering,integrity,major
1036,gps,tampering,integrity,major
1037,ecu,tampering,integrity,major
1038,tire_pressure,tampering,integrity,major
1039,ota_module,tampering,integrity,moderate
1040,ecu,tampering,availability,major
1041,camera,tampering,integrity,major
1042,camera,tampering,integrity,major
1043,v2x_module,tampering,availability,major
1044,gps,tampering,integrity,major
1045,v2x_module,tampering,integrity,major
1046,camera,tampering,integrity,major
1047,v2x_module,tampering,integrity,inconsequential
1048,ota_module,tampering,availability,major
1049,ecu,tampering,integrity,major
1050,tire_pressure,tampering,integrity,major
1051,lidar,tampering,integrity,major
1052,can_bus,tampering,integrity,major
1053,ecu,tampering,availability,major
1054,ota_module,tampering,integrity,major
1055,lidar,tampering,integrity,major
1056,v2x_module,tampering,availability,major
1057,tire_pressure,tampering,integrity,major
1058,gps,tampering,integrity,major
1059,ota_module,tampering,integrity,major
1060,tire_pressure,tampering,integrity,major
1061,camera,tampering,integrity,severe
1062,tire_pressure,tampering,availability,major
1063,can_bus,tampering,integrity,major
1064,camera,tampering,integrity,major
1065,camera,tampering,integrity,major
1066,camera,tampering,integrity,major
1067,ota_module,tampering,integrity,major
1068,can_bus,tampering,integrity,major
1069,tire_pressure,tampering,confidentiality,major
1070,camera,tampering,integrity,major
1071,ecu,tampering,integrity,major
1072,ota_module,tampering,integrity,major
1073,ota_module,tampering,integrity,severe
1074,camera,tampering,integrity,major
1075,lidar,tampering,integrity,major
1076,lidar,tampering,integrity,major
1077,lidar,tampering,integrity,major
1078,can_bus,tampering,integrity,major
1079,v2x_module,tampering,integrity,major
1080,camera,tampering,integrity,major
1081,lidar,tampering,integrity,major
1082,tire_pressure,tampering,integrity,major
1083,tire_pressure,tampering,availability,major
1084,ecu,tampering,integrity,severe
1085,can_bus,tampering,integrity,major
1086,can_bus,tampering,integrity,major
1087,ecu,tampering,integrity,major
1088,v2x_module,tampering,availability,moderate
1089,gps,tampering,integrity,major
1090,ota_module,tampering,confidentiality,major
1091,ecu,tampering,availability,major
1092,lidar,tampering,integrity,major
1093,v2x_module,tampering,integrity,major
1094,camera,tampering,confidentiality,major
1095,ecu,tampering,integrity,major
1096,v2x_module,tampering,availability,major
1097,gps,tampering,integrity,major
1098,tire_pressure,tampering,integrity,major
1099,ota_module,tampering,availability,major
1100,lidar,tampering,confidentiality,major
1101,ota_module,tampering,integrity,moderate
1102,can_bus,tampering,integrity,major
1103,camera,tampering,integrity,major
1104,ecu,tampering,availability,major
1105,lidar,tampering,integrity,major
1106,v2x_module,tampering,integrity,major
1107,ota_module,tampering,integrity,major
1108,camera,tampering,integrity,major
1109,v2x_module,tampering,integrity,major
1110,can_bus,tampering,integrity,major
1111,ota_module,tampering,integrity,major
1112,ota_module,tampering,confidentiality,major
1113,tire_pressure,tampering,integrity,major
1114,v2x_module,tampering,integrity,major
1115,camera,tampering,integrity,major
1116,tire_pressure,tampering,confidentiality,moderate
1117,camera,tampering,integrity,major
1118,tire_pressure,tampering,availability,major
1119,camera,tampering,availability,major
1120,ota_module,tampering,integrity,severe
1121,can_bus,tampering,integrity,major
1122,camera,tampering,availability,major
1123,gps,tampering,integrity,major
1124,can_bus,tampering,confidentiality,moderate
1125,camera,tampering,integrity,major
1126,ecu,tampering,availability,major
1127,camera,tampering,integrity,major
1128,v2x_module,tampering,integrity,major
1129,lidar,tampering,integrity,major
1130,can_bus,tampering,integrity,major
1131,can_bus,tampering,integrity,major
1132,v2x_module,tampering,integrity,severe
1133,gps,tampering,availability,major
1134,gps,tampering,integrity,major
1135,lidar,tampering,integrity,major
1136,can_bus,tampering,availability,moderate
1137,ota_module,tampering,integrity,major
1138,v2x_module,tampering,integrity,major
1139,ota_module,tampering,integrity,major
1140,tire_pressure,tampering,integrity,major
1141,ota_module,tampering,integrity,major
1142,ota_module,tampering,integrity,major
1143,v2x_module,tampering,integrity,major
1144,can_bus,tampering,integrity,major
1145,ota_module,tampering,availability,major
1146,lidar,tampering,integrity,major
1147,tire_pressure,tampering,integrity,major
